day,Susceptible,InfectiousX,InfectiousY,InfectiousXY,StayAtHomeX,StayAtHomeY,StayAtHomeXY,StayInHospitalX,StayInHospitalY,StayInHospitalXY,StayInICUX,StayInICUY,StayInICUXY,RecoveredX,RecoveredY,RecoveredXY,DeadX,DeadY,DeadXY
146.0,135273.06952104275,0.016210827745750174,0.0,0.0,1.7635148268107044,0.0,0.0,0.0011027819850129698,0.0,0.0,0.005478558215350879,0.0,0.0,8820586.21253166,0.0,0.0,44138.9316406162,0.0,0.0
147.0,135273.05630908094,0.014225329907013286,0.0,0.0,1.5475137408293567,0.0,0.0,9.677515538282667E-4,0.0,0.0,0.0048138891525368885,0.0,0.0,8820586.44448881,0.0,0.0,44138.9316817315,0.0,0.0
148.0,135273.04471531694,0.01248301506654784,0.0,0.0,1.357969226864322,0.0,0.0,8.4925465474155E-4,0.0,0.0,0.004229757083726112,0.0,0.0,8820586.64803593,0.0,0.0,44138.931717858075,0.0,0.0
149.0,135273.03454155463,0.010954098284447543,0.0,0.0,1.19164078429066,0.0,0.0,7.452669119808426E-4,0.0,0.0,0.0037164175915925363,0.0,0.0,8820586.826652622,0.0,0.0,44138.931749600626,0.0,0.0
150.0,135273.02561387254,0.009612442667241919,0.0,0.0,1.0456848221039063,0.0,0.0,6.540118104210294E-4,0.0,0.0,0.003265303302878034,0.0,0.0,8820586.983392429,0.0,0.0,44138.931777490536,0.0,0.0
151.0,135273.0177796511,0.008435112555835799,0.0,0.0,0.9176060437084649,0.0,0.0,5.739303486801062E-4,0.0,0.0,0.002868881984300575,0.0,0.0,8820587.120934758,0.0,0.0,44138.931801994666,0.0,0.0
152.0,135273.01090496406,0.0074019814392192575,0.0,0.0,0.805214786322431,0.0,0.0,5.036544076607007E-4,0.0,0.0,0.002520531708345582,0.0,0.0,8820587.241630977,0.0,0.0,44138.93182352373,0.0,0.0
153.0,135273.0048722878,0.0064953878910223,0.0,0.0,0.7065895856481409,0.0,0.0,4.419833796575651E-4,0.0,0.0,0.002214431040885452,0.0,0.0,8820587.3475443,0.0,0.0,44138.931842438506,0.0,0.0
154.0,135272.99957849266,0.005699833646998768,0.0,0.0,0.620044325792452,0.0,0.0,3.8786365884067365E-4,0.0,0.0,0.0019454624475557117,0.0,0.0,8820587.440485407,0.0,0.0,44138.93185905594,0.0,0.0
155.0,135272.9949330813,0.005001718661966432,0.0,0.0,0.5440994128130704,0.0,0.0,3.4037064279502315E-4,0.0,0.0,0.0017091273316002208,0.0,0.0,8820587.522043068,0.0,0.0,44138.93187365495,0.0,0.0
156.0,135272.99085663902,0.004389108616925837,0.0,0.0,0.4774564790578766,0.0,0.0,2.9869293768670214E-4,0.0,0.0,0.001501471305946752,0.0,0.0,8820587.593611548,0.0,0.0,44138.93188648027,0.0,0.0
